id,crmid,propensity_account_upgrade,propensity_premium
88e4265e-7a33-11ea-a827-b88a60e194fb,crmid:5031975869,5,7
88e49ba8-7a33-11ea-80e4-b88a60e194fb,crmid:1908874574,5,7
88e5379e-7a33-11ea-894d-b88a60e194fb,crmid:5697216589,4,5
88e5ad28-7a33-11ea-a276-b88a60e194fb,crmid:6493174430,5,3
88e5fb34-7a33-11ea-8d98-b88a60e194fb,crmid:7662970544,7,4
88e67064-7a33-11ea-a013-b88a60e194fb,crmid:4239430801,2,6
88e6e4e2-7a33-11ea-bddb-b88a60e194fb,crmid:9656542146,2,7
88e781e4-7a33-11ea-91f3-b88a60e194fb,crmid:8237558285,1,1
88e7f5b6-7a33-11ea-8f3d-b88a60e194fb,crmid:2277012905,3,6
88e86c2c-7a33-11ea-ad7b-b88a60e194fb,crmid:6474231554,5,7
88e8ba4a-7a33-11ea-8577-b88a60e194fb,crmid:5096416749,1,9
88e956a2-7a33-11ea-9933-b88a60e194fb,crmid:6677629294,2,3
88e9f2d4-7a33-11ea-a887-b88a60e194fb,crmid:6255210547,5,3
88ea6818-7a33-11ea-8899-b88a60e194fb,crmid:1210533849,2,2
88eb0442-7a33-11ea-b268-b88a60e194fb,crmid:2752210021,7,3
88eb7952-7a33-11ea-9212-b88a60e194fb,crmid:4228102395,3,7
88ebee9e-7a33-11ea-a50d-b88a60e194fb,crmid:4475556757,2,7
88ec631e-7a33-11ea-b972-b88a60e194fb,crmid:3759584183,2,5
88ecd914-7a33-11ea-bce6-b88a60e194fb,crmid:2839932923,7,8
88ed4e30-7a33-11ea-9f3f-b88a60e194fb,crmid:8757198323,2,7
88ed9c68-7a33-11ea-b7d1-b88a60e194fb,crmid:3055016472,5,7
88ee1178-7a33-11ea-8fc6-b88a60e194fb,crmid:8059892432,7,3
88ee86ae-7a33-11ea-8256-b88a60e194fb,crmid:8341054447,8,3
88ef21d2-7a33-11ea-ae0c-b88a60e194fb,crmid:7759767935,2,8
88ef96e4-7a33-11ea-893a-b88a60e194fb,crmid:8583538572,6,6
88f00cdc-7a33-11ea-b364-b88a60e194fb,crmid:3333848473,7,8
88f0827a-7a33-11ea-b93b-b88a60e194fb,crmid:9237474725,1,7
88f0f64c-7a33-11ea-b987-b88a60e194fb,crmid:1342045609,4,3
88f16ba8-7a33-11ea-8fb5-b88a60e194fb,crmid:9488775706,2,2
88f1e20c-7a33-11ea-aa2e-b88a60e194fb,crmid:1422301106,6,5
88f256d8-7a33-11ea-b016-b88a60e194fb,crmid:2738729805,8,4
88f2cbfa-7a33-11ea-ae6a-b88a60e194fb,crmid:9231317037,4,3
88f31a9c-7a33-11ea-80c8-b88a60e194fb,crmid:8056378784,6,3
88f38fb6-7a33-11ea-91fe-b88a60e194fb,crmid:6166665280,4,2
88f452ac-7a33-11ea-83c2-b88a60e194fb,crmid:4159964585,3,5
88f4c802-7a33-11ea-8d7d-b88a60e194fb,crmid:8991118164,8,3
88f563f0-7a33-11ea-8465-b88a60e194fb,crmid:4345881318,2,7
88f5d8fe-7a33-11ea-ba47-b88a60e194fb,crmid:8129427151,9,9
88f64e80-7a33-11ea-a8a5-b88a60e194fb,crmid:9842216103,8,2
88f6c2a8-7a33-11ea-86c3-b88a60e194fb,crmid:9299459395,2,2
88f711ca-7a33-11ea-8d85-b88a60e194fb,crmid:1179531853,8,2
88f786fe-7a33-11ea-9b9a-b88a60e194fb,crmid:3815861423,1,1
88f7fc6e-7a33-11ea-b02a-b88a60e194fb,crmid:8082127767,9,7
88f870ae-7a33-11ea-ba7e-b88a60e194fb,crmid:2433610807,7,7
88f8e676-7a33-11ea-a77c-b88a60e194fb,crmid:2080981506,3,4
88f982c2-7a33-11ea-b4e3-b88a60e194fb,crmid:4615939262,3,9
88f9f7fe-7a33-11ea-ae21-b88a60e194fb,crmid:5367859402,6,2
88fa6cc2-7a33-11ea-936e-b88a60e194fb,crmid:5207007753,2,5
88fae206-7a33-11ea-964c-b88a60e194fb,crmid:9200576929,3,4
88fb5724-7a33-11ea-9fde-b88a60e194fb,crmid:7868557019,9,2
88fba5a4-7a33-11ea-8118-b88a60e194fb,crmid:3618382851,7,5
88fc1b06-7a33-11ea-9c64-b88a60e194fb,crmid:6229090018,2,8
88fc8ff0-7a33-11ea-87f6-b88a60e194fb,crmid:6895867442,7,4
88fd0564-7a33-11ea-8c0f-b88a60e194fb,crmid:4624998055,2,2
88fd5358-7a33-11ea-8134-b88a60e194fb,crmid:4749177739,1,3
88fdef92-7a33-11ea-b2d4-b88a60e194fb,crmid:5329279984,6,5
88fe63c2-7a33-11ea-b1e5-b88a60e194fb,crmid:1610855927,5,4
88fed9ee-7a33-11ea-a986-b88a60e194fb,crmid:9257135327,9,7
88ff4f3a-7a33-11ea-b869-b88a60e194fb,crmid:4874156936,2,7
88ff9d46-7a33-11ea-ab68-b88a60e194fb,crmid:5901736123,2,7
8900127a-7a33-11ea-ad65-b88a60e194fb,crmid:4488078431,2,2
8900875e-7a33-11ea-82e7-b88a60e194fb,crmid:3959222897,5,8
8900fcca-7a33-11ea-9120-b88a60e194fb,crmid:9690759914,5,2
890171e4-7a33-11ea-844a-b88a60e194fb,crmid:3370873339,2,5
8901bfb4-7a33-11ea-b13c-b88a60e194fb,crmid:4613934490,5,4
89023568-7a33-11ea-b9ad-b88a60e194fb,crmid:5991135623,1,4
8902d1ae-7a33-11ea-9b20-b88a60e194fb,crmid:3795203005,3,5
890346b8-7a33-11ea-9a57-b88a60e194fb,crmid:2965837080,4,9
8903bbec-7a33-11ea-a73d-b88a60e194fb,crmid:5719477976,2,8
89043180-7a33-11ea-b849-b88a60e194fb,crmid:1164155864,4,7
8904a650-7a33-11ea-8d6e-b88a60e194fb,crmid:6476907020,1,9
89051b7e-7a33-11ea-9c13-b88a60e194fb,crmid:6499568372,9,1
890590ae-7a33-11ea-b240-b88a60e194fb,crmid:5825027587,2,3
890605f8-7a33-11ea-8c49-b88a60e194fb,crmid:8837986690,1,2
89067acc-7a33-11ea-b713-b88a60e194fb,crmid:7156655233,2,7
8906ef54-7a33-11ea-a6ba-b88a60e194fb,crmid:6917739015,2,7
8907653a-7a33-11ea-b7ca-b88a60e194fb,crmid:3575245656,4,7
890827d4-7a33-11ea-b64d-b88a60e194fb,crmid:6999549902,6,4
8908c410-7a33-11ea-bccb-b88a60e194fb,crmid:6967651246,3,4
89096054-7a33-11ea-89c6-b88a60e194fb,crmid:7900033019,4,7
8909d68a-7a33-11ea-923f-b88a60e194fb,crmid:6461452343,1,8
890a23a2-7a33-11ea-aa21-b88a60e194fb,crmid:5461181537,4,4
890a98d2-7a33-11ea-a65d-b88a60e194fb,crmid:8481558713,9,1
890b0e00-7a33-11ea-8fc0-b88a60e194fb,crmid:3375352911,2,8
890b8334-7a33-11ea-a011-b88a60e194fb,crmid:8967491069,6,8
890bf862-7a33-11ea-969b-b88a60e194fb,crmid:3255696966,9,2
890c4680-7a33-11ea-b872-b88a60e194fb,crmid:1135035740,9,8
890cbc50-7a33-11ea-896e-b88a60e194fb,crmid:8779845827,8,7
890da60a-7a33-11ea-9181-b88a60e194fb,crmid:8884287911,2,7
890df4d4-7a33-11ea-9235-b88a60e194fb,crmid:3274177953,3,6
890e90a6-7a33-11ea-a35f-b88a60e194fb,crmid:7254075532,6,4
890f2cf8-7a33-11ea-b9be-b88a60e194fb,crmid:6823398304,3,8
890fa21e-7a33-11ea-a500-b88a60e194fb,crmid:9625393628,7,7
89101708-7a33-11ea-97da-b88a60e194fb,crmid:5094891904,4,3
8910b3f6-7a33-11ea-8998-b88a60e194fb,crmid:3858159830,4,2
8911287e-7a33-11ea-9359-b88a60e194fb,crmid:4050575285,5,8
8911769c-7a33-11ea-82fc-b88a60e194fb,crmid:1072338810,9,8
8911ebca-7a33-11ea-b5ee-b88a60e194fb,crmid:7883444072,1,9
8912afa6-7a33-11ea-84a2-b88a60e194fb,crmid:1762693711,7,3
8913244a-7a33-11ea-b3b0-b88a60e194fb,crmid:4197680543,9,4
89137268-7a33-11ea-9070-b88a60e194fb,crmid:8141136795,7,3
8913e79c-7a33-11ea-a5c7-b88a60e194fb,crmid:5066264763,4,7
89145cc6-7a33-11ea-ac64-b88a60e194fb,crmid:9598077085,5,8
8914d1f6-7a33-11ea-8581-b88a60e194fb,crmid:9458037356,1,1
89152014-7a33-11ea-b0dc-b88a60e194fb,crmid:5089572533,4,6
89159542-7a33-11ea-bd03-b88a60e194fb,crmid:7195870073,2,4
89160a74-7a33-11ea-b34e-b88a60e194fb,crmid:9402062081,4,7
89167fa6-7a33-11ea-bb73-b88a60e194fb,crmid:4069701781,3,8
8916f4d8-7a33-11ea-9dca-b88a60e194fb,crmid:5148337355,1,9
89176a02-7a33-11ea-8066-b88a60e194fb,crmid:8373464337,2,1
8917df30-7a33-11ea-b92b-b88a60e194fb,crmid:8963869112,2,9
8918545e-7a33-11ea-b7f4-b88a60e194fb,crmid:7307202813,2,1
8918c9cc-7a33-11ea-9d7f-b88a60e194fb,crmid:3961431452,1,6
89193eb6-7a33-11ea-8760-b88a60e194fb,crmid:2217744985,2,4
8919db06-7a33-11ea-8a38-b88a60e194fb,crmid:9465560966,1,4
891a7746-7a33-11ea-98cf-b88a60e194fb,crmid:8669207851,7,7
891aec48-7a33-11ea-be8f-b88a60e194fb,crmid:9948573454,4,8
891b89e4-7a33-11ea-a6a5-b88a60e194fb,crmid:3536313162,1,3
891bff34-7a33-11ea-9343-b88a60e194fb,crmid:1357397049,2,2
891c4d18-7a33-11ea-ae58-b88a60e194fb,crmid:8286846510,6,9
891f803e-7a33-11ea-8333-b88a60e194fb,crmid:4954568528,9,3
89201dd8-7a33-11ea-ad77-b88a60e194fb,crmid:8260635481,1,2
8920baba-7a33-11ea-8fd5-b88a60e194fb,crmid:9148988310,2,3
89217c0c-7a33-11ea-b0b7-b88a60e194fb,crmid:2207278863,3,1
89221a02-7a33-11ea-a191-b88a60e194fb,crmid:9351290206,6,2
8922dcd4-7a33-11ea-9803-b88a60e194fb,crmid:5604943052,7,3
892377d2-7a33-11ea-8798-b88a60e194fb,crmid:8950685636,1,1
8923ee0a-7a33-11ea-99ed-b88a60e194fb,crmid:6193133178,3,2
89248a34-7a33-11ea-8551-b88a60e194fb,crmid:4643077184,9,3
8924ff76-7a33-11ea-80a6-b88a60e194fb,crmid:9866986813,1,7
89254d7e-7a33-11ea-be08-b88a60e194fb,crmid:3561203345,5,3
892610b0-7a33-11ea-8946-b88a60e194fb,crmid:6148251098,2,5
8926861e-7a33-11ea-8622-b88a60e194fb,crmid:6748171319,4,8
8926fb28-7a33-11ea-90b2-b88a60e194fb,crmid:2435172529,5,3
89276f98-7a33-11ea-96e4-b88a60e194fb,crmid:7956517192,2,7
8927e470-7a33-11ea-a2db-b88a60e194fb,crmid:2217321611,6,4
89285b0c-7a33-11ea-8c6a-b88a60e194fb,crmid:6300365322,1,7
8928d05c-7a33-11ea-a956-b88a60e194fb,crmid:9227198738,3,3
89294662-7a33-11ea-abf5-b88a60e194fb,crmid:1477753608,4,7
8929ba5c-7a33-11ea-a2be-b88a60e194fb,crmid:2657714676,9,5
892a2e86-7a33-11ea-8a6b-b88a60e194fb,crmid:5780206608,4,1
892acbc0-7a33-11ea-9fc5-b88a60e194fb,crmid:7641163406,3,6
892b67ae-7a33-11ea-b115-b88a60e194fb,crmid:8130137207,1,7
892bb676-7a33-11ea-b13f-b88a60e194fb,crmid:5387977795,1,4
892c2b9c-7a33-11ea-8f1d-b88a60e194fb,crmid:3231375684,3,8
892c9f76-7a33-11ea-a946-b88a60e194fb,crmid:8363653684,8,3
892d166c-7a33-11ea-96a1-b88a60e194fb,crmid:8617554040,2,8
892d89e2-7a33-11ea-8ad3-b88a60e194fb,crmid:7287421865,4,3
892e005e-7a33-11ea-bd40-b88a60e194fb,crmid:2278815229,9,3
892e7592-7a33-11ea-bc40-b88a60e194fb,crmid:5658860266,4,3
892eea6c-7a33-11ea-9eb2-b88a60e194fb,crmid:4661829815,1,6
892f85a6-7a33-11ea-a915-b88a60e194fb,crmid:1223268456,5,3
8930230a-7a33-11ea-a235-b88a60e194fb,crmid:2024470394,5,8
89307100-7a33-11ea-b8a4-b88a60e194fb,crmid:9203273307,6,4
8930e642-7a33-11ea-8374-b88a60e194fb,crmid:3783463627,3,2
89315b68-7a33-11ea-b7f3-b88a60e194fb,crmid:6784714353,6,5
8931d092-7a33-11ea-99e7-b88a60e194fb,crmid:4909411484,6,3
89326d86-7a33-11ea-a0a7-b88a60e194fb,crmid:2509802879,3,2
8932e1fa-7a33-11ea-819f-b88a60e194fb,crmid:6277420366,8,9
8933578c-7a33-11ea-b9dd-b88a60e194fb,crmid:7068962807,9,6
8933ccb6-7a33-11ea-ae30-b88a60e194fb,crmid:1764566029,1,6
89344092-7a33-11ea-af53-b88a60e194fb,crmid:6128234595,2,2
8934b764-7a33-11ea-84ac-b88a60e194fb,crmid:8662561587,1,9
8935534c-7a33-11ea-8adc-b88a60e194fb,crmid:6994771845,6,5
8935a1be-7a33-11ea-89fa-b88a60e194fb,crmid:4364421358,8,4
89363dbe-7a33-11ea-844e-b88a60e194fb,crmid:6109781729,1,9
8936b2ec-7a33-11ea-a153-b88a60e194fb,crmid:3530989331,9,1
893727f4-7a33-11ea-8e61-b88a60e194fb,crmid:1199846041,2,7
893774e6-7a33-11ea-a412-b88a60e194fb,crmid:8129578905,5,8
8938126e-7a33-11ea-b475-b88a60e194fb,crmid:3414583361,2,7
89386098-7a33-11ea-9751-b88a60e194fb,crmid:4522725575,2,3
8938d57a-7a33-11ea-a52d-b88a60e194fb,crmid:1471945891,2,1
89394a30-7a33-11ea-8975-b88a60e194fb,crmid:3738492761,4,8
8939c026-7a33-11ea-ba6d-b88a60e194fb,crmid:6609649517,9,8
893a5c6e-7a33-11ea-b055-b88a60e194fb,crmid:8451409715,6,4
893aaa86-7a33-11ea-8804-b88a60e194fb,crmid:7373981911,2,6
893b1ef6-7a33-11ea-bbe7-b88a60e194fb,crmid:6858129917,8,7
893b9514-7a33-11ea-b82d-b88a60e194fb,crmid:8163178586,7,7
893c09ee-7a33-11ea-9c13-b88a60e194fb,crmid:7700558966,3,5
893c7f36-7a33-11ea-9acf-b88a60e194fb,crmid:6452904135,2,8
893cf462-7a33-11ea-aefb-b88a60e194fb,crmid:8890372788,2,7
893d90a6-7a33-11ea-8ea8-b88a60e194fb,crmid:9588051229,1,8
893e05d4-7a33-11ea-bd5b-b88a60e194fb,crmid:8853069741,7,2
893e7af8-7a33-11ea-83fd-b88a60e194fb,crmid:1785620778,6,8
893f15fa-7a33-11ea-9206-b88a60e194fb,crmid:8946111786,2,7
893f8b58-7a33-11ea-b502-b88a60e194fb,crmid:3228278372,3,8
894001ac-7a33-11ea-82ff-b88a60e194fb,crmid:3236581262,3,7
894076d8-7a33-11ea-a65e-b88a60e194fb,crmid:1749033298,5,5
8940eacc-7a33-11ea-b213-b88a60e194fb,crmid:9825616512,5,4
89413a3a-7a33-11ea-8693-b88a60e194fb,crmid:7774768925,7,6
8941af88-7a33-11ea-b979-b88a60e194fb,crmid:8433156211,6,2
89424ba4-7a33-11ea-80d0-b88a60e194fb,crmid:7042650665,3,8
8942c048-7a33-11ea-8aa4-b88a60e194fb,crmid:6480147615,1,7
89430f00-7a33-11ea-a0eb-b88a60e194fb,crmid:4417933173,3,3
89438412-7a33-11ea-88f0-b88a60e194fb,crmid:7568621311,9,1
89444774-7a33-11ea-8d4f-b88a60e194fb,crmid:3276294011,2,4
89449580-7a33-11ea-a7e7-b88a60e194fb,crmid:5191006590,3,2
89450aac-7a33-11ea-b5df-b88a60e194fb,crmid:1912803099,2,4
89458000-7a33-11ea-b114-b88a60e194fb,crmid:2018284621,2,7
8945cde4-7a33-11ea-a5ff-b88a60e194fb,crmid:8410386111,5,7
894642d0-7a33-11ea-bd1c-b88a60e194fb,crmid:9106903573,9,3
8946df08-7a33-11ea-9d64-b88a60e194fb,crmid:1461190700,3,2
8947540a-7a33-11ea-a135-b88a60e194fb,crmid:7559488629,7,8
8947f04a-7a33-11ea-9412-b88a60e194fb,crmid:3848045198,4,9
89483edc-7a33-11ea-a402-b88a60e194fb,crmid:1565938759,2,8
8948b4c0-7a33-11ea-b0d7-b88a60e194fb,crmid:9567584805,7,7
894977a2-7a33-11ea-952e-b88a60e194fb,crmid:7910031718,7,8
8949ec9e-7a33-11ea-bab9-b88a60e194fb,crmid:6085521596,7,3
894a3ac6-7a33-11ea-8440-b88a60e194fb,crmid:7412074026,9,5
894aafdc-7a33-11ea-985f-b88a60e194fb,crmid:6321348255,8,2
894b4cf6-7a33-11ea-953f-b88a60e194fb,crmid:5462017811,4,3
894bc198-7a33-11ea-8d7d-b88a60e194fb,crmid:3994078979,2,1
894c3540-7a33-11ea-91a0-b88a60e194fb,crmid:4895666171,7,8
894caa9a-7a33-11ea-b160-b88a60e194fb,crmid:5358819530,4,8
894d1f7e-7a33-11ea-832c-b88a60e194fb,crmid:2244596312,3,9
894d94fa-7a33-11ea-83e4-b88a60e194fb,crmid:7992537338,1,5
894e3100-7a33-11ea-b930-b88a60e194fb,crmid:5580391994,3,3
894f1c14-7a33-11ea-ad44-b88a60e194fb,crmid:9784708673,3,3
894fb7ac-7a33-11ea-be7c-b88a60e194fb,crmid:5608296631,6,6
89502cd4-7a33-11ea-aeb9-b88a60e194fb,crmid:2838758855,4,3
8950a20c-7a33-11ea-bc83-b88a60e194fb,crmid:5603685260,9,7
89511854-7a33-11ea-b9b9-b88a60e194fb,crmid:6335893207,9,1
89518dba-7a33-11ea-9c2c-b88a60e194fb,crmid:1605745363,7,6
8951dbf8-7a33-11ea-a0fc-b88a60e194fb,crmid:6273409641,8,2
895250c0-7a33-11ea-91e2-b88a60e194fb,crmid:4064662890,5,2
8952c666-7a33-11ea-93fe-b88a60e194fb,crmid:8868976863,3,5
89533b6c-7a33-11ea-bac7-b88a60e194fb,crmid:8761807316,4,5
8953d7ec-7a33-11ea-96eb-b88a60e194fb,crmid:7837019221,4,3
89544cd4-7a33-11ea-af86-b88a60e194fb,crmid:4957478170,5,5
89549af6-7a33-11ea-85c9-b88a60e194fb,crmid:1938055370,1,8
89550ec2-7a33-11ea-9001-b88a60e194fb,crmid:9968242571,7,3
895583f4-7a33-11ea-aff0-b88a60e194fb,crmid:9320799724,1,7
8955f922-7a33-11ea-a6c6-b88a60e194fb,crmid:6061243005,1,7
89566e52-7a33-11ea-9f5c-b88a60e194fb,crmid:9476859583,2,1
8956e380-7a33-11ea-9fbb-b88a60e194fb,crmid:4273649358,3,5
895758b0-7a33-11ea-8592-b88a60e194fb,crmid:9766281303,3,4
8957a6d0-7a33-11ea-b05f-b88a60e194fb,crmid:5146432070,2,3
8958430c-7a33-11ea-a5aa-b88a60e194fb,crmid:7884009756,7,7
8958df46-7a33-11ea-8230-b88a60e194fb,crmid:1647890122,3,3
89595480-7a33-11ea-8f2c-b88a60e194fb,crmid:6044704140,6,2
8959a29c-7a33-11ea-99f3-b88a60e194fb,crmid:4545335913,9,2
895a17ca-7a33-11ea-96ea-b88a60e194fb,crmid:9368706050,7,8
895a8cf0-7a33-11ea-834a-b88a60e194fb,crmid:2684217113,2,5
895b0228-7a33-11ea-a892-b88a60e194fb,crmid:5215401589,2,2
895b775c-7a33-11ea-9781-b88a60e194fb,crmid:3401811055,2,7
895bec8a-7a33-11ea-bdae-b88a60e194fb,crmid:4757801594,1,7
895c61b8-7a33-11ea-8aed-b88a60e194fb,crmid:9339576571,4,3
895cd6e6-7a33-11ea-af2d-b88a60e194fb,crmid:6680460635,2,7
895d4c14-7a33-11ea-935e-b88a60e194fb,crmid:3746835894,9,7
89600ba8-7a33-11ea-a080-b88a60e194fb,crmid:3510584242,3,7
89608062-7a33-11ea-8659-b88a60e194fb,crmid:7955506278,6,5
8960f592-7a33-11ea-abbf-b88a60e194fb,crmid:5714903634,7,2
89616ac0-7a33-11ea-85d4-b88a60e194fb,crmid:9130862695,2,7
8961dff4-7a33-11ea-9f30-b88a60e194fb,crmid:2051071526,6,7
8962551a-7a33-11ea-99a6-b88a60e194fb,crmid:8336561802,2,2
8962ca50-7a33-11ea-967e-b88a60e194fb,crmid:2426209533,1,4
89631870-7a33-11ea-b815-b88a60e194fb,crmid:3141582021,6,7
89638da2-7a33-11ea-b52e-b88a60e194fb,crmid:2884297280,6,8
896402d0-7a33-11ea-9bad-b88a60e194fb,crmid:6298037187,3,2
896477f6-7a33-11ea-9668-b88a60e194fb,crmid:8715587687,9,8
89653b48-7a33-11ea-aea2-b88a60e194fb,crmid:5646138797,2,3
8965d78c-7a33-11ea-804c-b88a60e194fb,crmid:8845523012,6,2
896674e6-7a33-11ea-ae15-b88a60e194fb,crmid:7290197133,9,8
8967371c-7a33-11ea-9528-b88a60e194fb,crmid:1649296258,4,1
8967d376-7a33-11ea-b559-b88a60e194fb,crmid:2877985911,4,7
89687050-7a33-11ea-9325-b88a60e194fb,crmid:6084804011,9,7
8968e558-7a33-11ea-a90b-b88a60e194fb,crmid:9739879060,9,8
896959f0-7a33-11ea-ad35-b88a60e194fb,crmid:5698546053,3,7
8969d06e-7a33-11ea-8aac-b88a60e194fb,crmid:9951127005,7,3
896a45b8-7a33-11ea-8e84-b88a60e194fb,crmid:8356360711,2,8
896ae1dc-7a33-11ea-9193-b88a60e194fb,crmid:9090543476,5,1
896b56c0-7a33-11ea-9798-b88a60e194fb,crmid:9903809459,2,7
896bcd68-7a33-11ea-991b-b88a60e194fb,crmid:1467447771,7,4
896c4236-7a33-11ea-905b-b88a60e194fb,crmid:8397096927,4,6
896cdd02-7a33-11ea-a8bb-b88a60e194fb,crmid:5883960369,6,7
896d52a4-7a33-11ea-815f-b88a60e194fb,crmid:2101616297,4,7
896dc7d4-7a33-11ea-8108-b88a60e194fb,crmid:4726983406,6,4
896e3d1a-7a33-11ea-a427-b88a60e194fb,crmid:3720286503,1,7
896eb238-7a33-11ea-9110-b88a60e194fb,crmid:5363043165,2,7
896f0076-7a33-11ea-8bec-b88a60e194fb,crmid:7926344197,1,6
896f754a-7a33-11ea-8ff7-b88a60e194fb,crmid:8538711907,9,8
897011d2-7a33-11ea-bc87-b88a60e194fb,crmid:5380753771,9,1
897086ec-7a33-11ea-bcde-b88a60e194fb,crmid:6027867487,1,8
8970fc22-7a33-11ea-b165-b88a60e194fb,crmid:8726344811,2,8
8971707a-7a33-11ea-949c-b88a60e194fb,crmid:1083581953,2,7
8971e6d2-7a33-11ea-9daa-b88a60e194fb,crmid:4538800456,1,1
89725bac-7a33-11ea-83da-b88a60e194fb,crmid:3658692636,8,8
8972aa1e-7a33-11ea-96f0-b88a60e194fb,crmid:2542277160,2,9
89731e40-7a33-11ea-9127-b88a60e194fb,crmid:9528230353,5,4
8973947e-7a33-11ea-9ad1-b88a60e194fb,crmid:5970780628,3,2
897409b0-7a33-11ea-9bbd-b88a60e194fb,crmid:4538448327,7,5
89747ef4-7a33-11ea-80ff-b88a60e194fb,crmid:7039602685,4,6
89754236-7a33-11ea-a227-b88a60e194fb,crmid:8959918197,9,3
8975b75e-7a33-11ea-b45b-b88a60e194fb,crmid:5631203113,2,2
897605be-7a33-11ea-8a05-b88a60e194fb,crmid:8930587729,4,2
89767abe-7a33-11ea-a8ca-b88a60e194fb,crmid:3649786682,7,7
8976efe8-7a33-11ea-b440-b88a60e194fb,crmid:7705612445,2,9
89776658-7a33-11ea-8a09-b88a60e194fb,crmid:1702589920,7,5
8977da38-7a33-11ea-8924-b88a60e194fb,crmid:7830762412,5,7
89784f64-7a33-11ea-9f44-b88a60e194fb,crmid:2991168406,5,7
8978c3f0-7a33-11ea-a106-b88a60e194fb,crmid:1862468852,2,8
897939ca-7a33-11ea-83b3-b88a60e194fb,crmid:2692322930,8,7
8979afe6-7a33-11ea-a9f4-b88a60e194fb,crmid:6137951311,1,7
897a7252-7a33-11ea-bd3d-b88a60e194fb,crmid:9053259301,7,3
897ac0c2-7a33-11ea-8e4c-b88a60e194fb,crmid:6973151490,1,4
897b345c-7a33-11ea-abc3-b88a60e194fb,crmid:3653882366,3,7
897baa78-7a33-11ea-aeab-b88a60e194fb,crmid:9376991099,3,7
897c1f26-7a33-11ea-91c6-b88a60e194fb,crmid:8374409908,4,7
897c9530-7a33-11ea-9fc1-b88a60e194fb,crmid:8852951655,2,7
897d0a52-7a33-11ea-891d-b88a60e194fb,crmid:1898854079,6,9
897d5908-7a33-11ea-aad2-b88a60e194fb,crmid:5052849291,9,8
897df5dc-7a33-11ea-b32f-b88a60e194fb,crmid:8270189382,4,8
897e69e4-7a33-11ea-aa90-b88a60e194fb,crmid:2830518601,4,3
897f065c-7a33-11ea-9e21-b88a60e194fb,crmid:6667410446,2,7
897f7b9c-7a33-11ea-86d4-b88a60e194fb,crmid:4622191081,4,8
898017ae-7a33-11ea-8b9b-b88a60e194fb,crmid:5667466678,2,3
89808cbe-7a33-11ea-aa09-b88a60e194fb,crmid:4857320220,1,4
898101e6-7a33-11ea-88be-b88a60e194fb,crmid:1366771290,4,7
89815010-7a33-11ea-bd3b-b88a60e194fb,crmid:5998842680,2,8
8981ec4c-7a33-11ea-9d42-b88a60e194fb,crmid:6938839018,2,7
89826180-7a33-11ea-8723-b88a60e194fb,crmid:8981399954,4,7
8982d778-7a33-11ea-80fd-b88a60e194fb,crmid:2202997101,8,7
898372f0-7a33-11ea-b98d-b88a60e194fb,crmid:3356271710,3,6
8983e822-7a33-11ea-9e3c-b88a60e194fb,crmid:8721584158,6,7
8984aa02-7a33-11ea-9e30-b88a60e194fb,crmid:2301222750,4,9
89851f2e-7a33-11ea-84f7-b88a60e194fb,crmid:2209757245,4,8
89856d58-7a33-11ea-a6be-b88a60e194fb,crmid:6091506884,1,5
8985e286-7a33-11ea-8f56-b88a60e194fb,crmid:6866874071,2,4
898657b4-7a33-11ea-b32c-b88a60e194fb,crmid:3640290589,2,8
8986cce4-7a33-11ea-baa3-b88a60e194fb,crmid:5297630461,3,2
89874212-7a33-11ea-8b33-b88a60e194fb,crmid:5857488410,9,7
8987b754-7a33-11ea-bade-b88a60e194fb,crmid:4925748171,3,4
89885386-7a33-11ea-9b2e-b88a60e194fb,crmid:9228283598,2,6
8988c8b0-7a33-11ea-be76-b88a60e194fb,crmid:3477278443,9,1
89893de2-7a33-11ea-84ca-b88a60e194fb,crmid:5919743355,1,7
898a029a-7a33-11ea-97e9-b88a60e194fb,crmid:7276160551,1,2
898a77d8-7a33-11ea-a97e-b88a60e194fb,crmid:1128463061,2,7
898aebb0-7a33-11ea-8ae5-b88a60e194fb,crmid:7405698333,3,4
898b3b36-7a33-11ea-9270-b88a60e194fb,crmid:4262111226,5,3
898bb064-7a33-11ea-9b18-b88a60e194fb,crmid:9208638593,2,7
898c251c-7a33-11ea-ab90-b88a60e194fb,crmid:5276897660,2,7
898cc040-7a33-11ea-b9f9-b88a60e194fb,crmid:2891163074,4,3
898d3670-7a33-11ea-96ea-b88a60e194fb,crmid:9673500024,6,5
898daaa6-7a33-11ea-aed6-b88a60e194fb,crmid:4354510602,2,8
898e203a-7a33-11ea-a0d3-b88a60e194fb,crmid:6936029528,2,5
898e9602-7a33-11ea-a186-b88a60e194fb,crmid:2735497353,2,8
898f3154-7a33-11ea-84a6-b88a60e194fb,crmid:7035331854,9,8
898fa774-7a33-11ea-99d6-b88a60e194fb,crmid:7623049690,9,7
89901c40-7a33-11ea-9a99-b88a60e194fb,crmid:6237432594,2,8
89906a58-7a33-11ea-99bb-b88a60e194fb,crmid:4526114507,4,7
8990def0-7a33-11ea-9e14-b88a60e194fb,crmid:4682923047,1,7
899154b6-7a33-11ea-ab0e-b88a60e194fb,crmid:6736648919,4,7
8991ca64-7a33-11ea-8aa0-b88a60e194fb,crmid:5651432582,2,4
