id,callstarttime,crmid,callid,callcentername,callagentid,callselectedreason,calllength,callendtime,callsurveyscore
979424180,2020-02-09T21:02:46+00:00,crmid:7392874,979424180,callcenter:5,agentid:593,Reservation Change,456,2020-02-09T21:03:39.000Z,7
915924119,2020-02-08T11:46:57+00:00,crmid:8969743,915924119,callcenter:2,agentid:221,Account Password Help,390,2020-02-08T11:48:05.000Z,
630451277,2020-02-08T17:41:26+00:00,crmid:2370344,630451277,callcenter:3,agentid:320,Reservation Cancel,347,2020-02-08T17:41:00.000Z,9
592151640,2020-02-09T21:03:16+00:00,crmid:9907781,592151640,callcenter:4,agentid:452,Account Password Help,485,2020-02-09T21:06:14.000Z,5
423567492,2020-02-09T16:11:06+00:00,crmid:4979450,423567492,callcenter:4,agentid:440,Payment Issue,331,2020-02-09T16:08:49.000Z,
917707280,2020-02-11T18:41:13+00:00,crmid:3800163,917707280,callcenter:2,agentid:225,Payment Issue,809,2020-02-11T18:47:47.000Z,1
114459875,2020-02-09T20:03:49+00:00,crmid:9485991,114459875,callcenter:5,agentid:559,Payment Issue,489,2020-02-09T20:05:21.000Z,9
607545071,2020-02-11T21:40:06+00:00,crmid:2700128,607545071,callcenter:2,agentid:293,Payment Issue,2418,2020-02-11T22:14:07.000Z,
107338790,2020-02-11T20:28:48+00:00,crmid:9848383,107338790,callcenter:1,agentid:130,Account Password Help,687,2020-02-11T20:32:24.000Z,
576431349,2020-02-11T19:13:27+00:00,crmid:9707778,576431349,callcenter:1,agentid:183,Reservation Place Booking,860,2020-02-11T19:10:05.000Z,
857518992,2020-02-10T09:53:17+00:00,crmid:5264195,857518992,callcenter:4,agentid:416,Payment Question,451,2020-02-10T09:44:26.000Z,
942512536,2020-02-10T03:51:32+00:00,crmid:6774475,942512536,callcenter:6,agentid:624,Reservation Place Booking,698,2020-02-10T03:50:26.000Z,
978173256,2020-02-08T19:07:12+00:00,crmid:6669905,978173256,callcenter:3,agentid:346,Reservation Change,701,2020-02-08T19:10:19.000Z,9
889571872,2020-02-09T16:21:40+00:00,crmid:9682535,889571872,callcenter:4,agentid:469,Account Cancelation,628,2020-02-09T16:28:58.000Z,
315931832,2020-02-10T16:16:49+00:00,crmid:1999483,315931832,callcenter:5,agentid:545,Account Password Help,412,2020-02-10T16:18:20.000Z,5
149824780,2020-02-09T20:54:33+00:00,crmid:3016545,149824780,callcenter:5,agentid:544,Reservation Place Booking,786,2020-02-09T20:49:00.000Z,6
117213380,2020-02-08T23:17:09+00:00,crmid:5335264,117213380,callcenter:4,agentid:443,Reservation Place Booking,742,2020-02-08T23:14:14.000Z,
604488225,2020-02-11T02:51:22+00:00,crmid:1922516,604488225,callcenter:6,agentid:615,Account Question,197,2020-02-11T02:40:03.000Z,
808826755,2020-02-08T08:10:32+00:00,crmid:7699476,808826755,callcenter:1,agentid:116,Payment Question,520,2020-02-08T08:14:00.000Z,9
388671817,2020-02-11T17:47:43+00:00,crmid:6238208,388671817,callcenter:6,agentid:684,Account Issue,330,2020-02-11T17:46:20.000Z,3
325368110,2020-02-09T07:17:20+00:00,crmid:2600650,325368110,callcenter:5,agentid:519,Account Password Help,700,2020-02-09T07:23:34.000Z,8
742118648,2020-02-11T00:11:51+00:00,crmid:4146159,742118648,callcenter:1,agentid:125,Account Password Help,648,2020-02-11T00:15:03.000Z,7
730723850,2020-02-10T20:36:27+00:00,crmid:6844811,730723850,callcenter:1,agentid:157,Website Issue,415,2020-02-10T20:37:16.000Z,5
164169296,2020-02-10T04:58:04+00:00,crmid:2753573,164169296,callcenter:5,agentid:579,Account Issue,598,2020-02-10T05:01:58.000Z,2
473804642,2020-02-11T23:22:21+00:00,crmid:2525892,473804642,callcenter:5,agentid:539,Payment Issue,189,2020-02-11T23:22:06.000Z,
249768842,2020-02-11T17:27:29+00:00,crmid:1286981,249768842,callcenter:3,agentid:395,Reservation Place Booking,756,2020-02-11T17:32:59.000Z,
718628466,2020-02-10T21:37:15+00:00,crmid:6877863,718628466,callcenter:1,agentid:164,Reservation Change,224,2020-02-10T21:25:28.000Z,9
275846367,2020-02-11T08:56:47+00:00,crmid:7071055,275846367,callcenter:1,agentid:134,Account Cancelation,1877,2020-02-11T09:23:12.000Z,
548092440,2020-02-09T04:49:41+00:00,crmid:6468833,548092440,callcenter:1,agentid:138,Account Issue,639,2020-02-09T04:54:36.000Z,1
163141003,2020-02-10T05:31:35+00:00,crmid:4109072,163141003,callcenter:3,agentid:376,Reservation Cancel,333,2020-02-10T05:19:39.000Z,8
520486145,2020-02-11T09:25:28+00:00,crmid:2202044,520486145,callcenter:3,agentid:378,Account Password Help,432,2020-02-11T09:26:16.000Z,
161315283,2020-02-10T15:29:45+00:00,crmid:3866554,161315283,callcenter:4,agentid:424,Account Question,628,2020-02-10T15:35:28.000Z,
206195799,2020-02-09T03:16:00+00:00,crmid:2833076,206195799,callcenter:3,agentid:383,Account Password Help,566,2020-02-09T03:18:33.000Z,2
549011323,2020-02-10T20:10:28+00:00,crmid:1255644,549011323,callcenter:6,agentid:674,Account Question,417,2020-02-10T20:00:41.000Z,
252693544,2020-02-11T08:53:55+00:00,crmid:5705276,252693544,callcenter:1,agentid:135,Payment Question,969,2020-02-11T09:03:45.000Z,
812860759,2020-02-10T20:48:24+00:00,crmid:4429614,812860759,callcenter:3,agentid:312,Reservation Change,457,2020-02-10T20:38:36.000Z,8
160991884,2020-02-10T13:55:45+00:00,crmid:8092898,160991884,callcenter:1,agentid:136,Reservation Place Booking,961,2020-02-10T14:05:43.000Z,3
984322927,2020-02-09T21:26:49+00:00,crmid:7798720,984322927,callcenter:3,agentid:398,Reservation Cancel,386,2020-02-09T21:27:12.000Z,
693331424,2020-02-08T14:51:47+00:00,crmid:6681854,693331424,callcenter:3,agentid:383,Payment Question,819,2020-02-08T15:00:11.000Z,8
583085550,2020-02-11T17:29:34+00:00,crmid:6609463,583085550,callcenter:3,agentid:382,Payment Issue,1669,2020-02-11T17:44:40.000Z,
965653956,2020-02-09T13:59:19+00:00,crmid:6467143,965653956,callcenter:5,agentid:570,Payment Issue,252,2020-02-09T13:55:18.000Z,6
929313114,2020-02-09T20:40:01+00:00,crmid:3333949,929313114,callcenter:5,agentid:572,Payment Issue,340,2020-02-09T20:30:06.000Z,8
739804421,2020-02-09T15:34:41+00:00,crmid:2808105,739804421,callcenter:4,agentid:462,Account Password Help,936,2020-02-09T15:43:34.000Z,4
560162328,2020-02-10T11:35:45+00:00,crmid:5560722,560162328,callcenter:5,agentid:578,Website Issue,245,2020-02-10T11:32:56.000Z,9
400117476,2020-02-10T14:33:15+00:00,crmid:6352362,400117476,callcenter:1,agentid:150,Account Password Help,400,2020-02-10T14:31:13.000Z,5
215850493,2020-02-09T13:02:42+00:00,crmid:2306816,215850493,callcenter:3,agentid:359,Reservation Change,394,2020-02-09T13:02:24.000Z,4
492978628,2020-02-11T14:12:27+00:00,crmid:8933428,492978628,callcenter:2,agentid:210,Website Issue,488,2020-02-11T14:15:15.000Z,
826587757,2020-02-11T11:46:47+00:00,crmid:1416000,826587757,callcenter:6,agentid:683,Account Password Help,429,2020-02-11T11:47:53.000Z,7
278917646,2020-02-10T14:08:13+00:00,crmid:4561767,278917646,callcenter:5,agentid:541,Payment Issue,327,2020-02-10T14:07:04.000Z,
459579626,2020-02-10T22:57:48+00:00,crmid:7321675,459579626,callcenter:4,agentid:456,Payment Issue,699,2020-02-10T23:01:59.000Z,
932153822,2020-02-09T05:24:49+00:00,crmid:9779429,932153822,callcenter:6,agentid:699,Website Issue,398,2020-02-09T05:15:23.000Z,
480141697,2020-02-09T19:56:07+00:00,crmid:1259266,480141697,callcenter:6,agentid:667,Website Issue,699,2020-02-09T19:52:11.000Z,6
186934819,2020-02-11T17:39:14+00:00,crmid:7709119,186934819,callcenter:5,agentid:598,Reservation Place Booking,830,2020-02-11T17:47:56.000Z,7
177738709,2020-02-10T02:07:31+00:00,crmid:6633369,177738709,callcenter:6,agentid:666,Payment Issue,470,2020-02-10T02:09:40.000Z,
862791131,2020-02-09T18:57:33+00:00,crmid:7506369,862791131,callcenter:1,agentid:193,Account Password Help,574,2020-02-09T18:59:12.000Z,
852281631,2020-02-09T19:27:26+00:00,crmid:1178523,852281631,callcenter:2,agentid:277,Account Question,881,2020-02-09T19:36:36.000Z,
290744077,2020-02-11T01:34:45+00:00,crmid:7596263,290744077,callcenter:4,agentid:499,Account Password Help,722,2020-02-11T01:38:18.000Z,3
934123365,2020-02-09T18:33:05+00:00,crmid:3077865,934123365,callcenter:5,agentid:546,Account Cancelation,359,2020-02-09T18:25:10.000Z,4
462641199,2020-02-10T16:47:00+00:00,crmid:5179895,462641199,callcenter:5,agentid:573,Account Cancelation,538,2020-02-10T16:49:23.000Z,3
104258236,2020-02-09T08:18:49+00:00,crmid:5673581,104258236,callcenter:6,agentid:673,Website Question,473,2020-02-09T08:19:35.000Z,7
574731584,2020-02-11T04:12:27+00:00,crmid:3769024,574731584,callcenter:5,agentid:543,Payment Question,489,2020-02-11T04:14:49.000Z,7
748190241,2020-02-11T13:26:37+00:00,crmid:9591544,748190241,callcenter:5,agentid:577,Account Issue,716,2020-02-11T13:32:34.000Z,3
337256128,2020-02-11T23:42:37+00:00,crmid:5844888,337256128,callcenter:5,agentid:511,Reservation Place Booking,852,2020-02-11T23:49:16.000Z,2
325152899,2020-02-09T13:05:45+00:00,crmid:6408060,325152899,callcenter:3,agentid:318,Account Issue,558,2020-02-09T13:08:45.000Z,9
161902896,2020-02-08T23:58:22+00:00,crmid:9311456,161902896,callcenter:6,agentid:686,Payment Issue,644,2020-02-08T23:56:52.000Z,3
837428439,2020-02-10T03:42:06+00:00,crmid:6940581,837428439,callcenter:6,agentid:684,Website Question,186,2020-02-10T03:38:16.000Z,
419279551,2020-02-09T22:48:00+00:00,crmid:9326280,419279551,callcenter:5,agentid:596,Website Issue,937,2020-02-09T22:56:56.000Z,
170747788,2020-02-11T23:58:50+00:00,crmid:5650363,170747788,callcenter:6,agentid:641,Account Issue,527,2020-02-11T23:58:40.000Z,4
280971674,2020-02-09T17:03:33+00:00,crmid:2591248,280971674,callcenter:5,agentid:590,Website Question,337,2020-02-09T17:03:02.000Z,7
517900909,2020-02-10T18:41:42+00:00,crmid:6157908,517900909,callcenter:2,agentid:258,Account Question,625,2020-02-10T18:44:15.000Z,9
154162005,2020-02-11T03:23:21+00:00,crmid:1588768,154162005,callcenter:2,agentid:213,Website Issue,385,2020-02-11T03:13:14.000Z,6
485536923,2020-02-10T13:10:58+00:00,crmid:7446667,485536923,callcenter:4,agentid:484,Payment Question,823,2020-02-10T13:18:45.000Z,
891833799,2020-02-10T08:04:54+00:00,crmid:5300338,891833799,callcenter:6,agentid:689,Account Password Help,532,2020-02-10T08:07:47.000Z,
976900594,2020-02-10T09:48:39+00:00,crmid:4821888,976900594,callcenter:1,agentid:147,Payment Issue,304,2020-02-10T09:47:24.000Z,7
261445555,2020-02-10T22:04:03+00:00,crmid:5225494,261445555,callcenter:2,agentid:226,Website Question,297,2020-02-10T22:01:07.000Z,8
221880138,2020-02-08T11:43:19+00:00,crmid:1360494,221880138,callcenter:3,agentid:330,Reservation Cancel,388,2020-02-08T11:27:48.000Z,1
645971080,2020-02-09T10:25:23+00:00,crmid:8863574,645971080,callcenter:5,agentid:524,Account Question,2179,2020-02-09T10:56:08.000Z,9
712412275,2020-02-09T01:20:05+00:00,crmid:7391095,712412275,callcenter:4,agentid:486,Account Question,485,2020-02-09T01:21:16.000Z,3
188388903,2020-02-11T20:40:53+00:00,crmid:2055479,188388903,callcenter:6,agentid:653,Payment Question,458,2020-02-11T20:42:18.000Z,
820402879,2020-02-10T04:57:55+00:00,crmid:5638343,820402879,callcenter:6,agentid:658,Payment Question,586,2020-02-10T05:00:52.000Z,6
576242253,2020-02-10T17:02:18+00:00,crmid:5922847,576242253,callcenter:5,agentid:528,Reservation Place Booking,911,2020-02-10T17:10:05.000Z,
790929711,2020-02-09T18:47:59+00:00,crmid:1438316,790929711,callcenter:2,agentid:289,Account Password Help,2498,2020-02-09T19:22:43.000Z,1
338042815,2020-02-10T14:13:45+00:00,crmid:7215397,338042815,callcenter:2,agentid:221,Reservation Place Booking,931,2020-02-10T14:22:11.000Z,1
988142260,2020-02-08T22:28:06+00:00,crmid:4068021,988142260,callcenter:2,agentid:226,Account Password Help,545,2020-02-08T22:29:33.000Z,
151394325,2020-02-09T02:27:37+00:00,crmid:4362628,151394325,callcenter:6,agentid:621,Payment Issue,101,2020-02-09T02:21:29.000Z,9
863324510,2020-02-10T18:48:17+00:00,crmid:5808583,863324510,callcenter:5,agentid:519,Account Issue,473,2020-02-10T18:39:09.000Z,
169766105,2020-02-11T12:24:41+00:00,crmid:1691041,169766105,callcenter:4,agentid:414,Reservation Cancel,355,2020-02-11T12:26:30.000Z,2
601741894,2020-02-09T10:24:49+00:00,crmid:1639654,601741894,callcenter:1,agentid:169,Account Password Help,289,2020-02-09T10:24:14.000Z,3
962606799,2020-02-09T01:43:49+00:00,crmid:4595486,962606799,callcenter:5,agentid:557,Account Password Help,489,2020-02-09T01:32:52.000Z,3
823195557,2020-02-08T11:50:43+00:00,crmid:7234776,823195557,callcenter:1,agentid:177,Account Cancelation,447,2020-02-08T11:46:06.000Z,4
122074007,2020-02-11T19:53:01+00:00,crmid:9807314,122074007,callcenter:1,agentid:194,Payment Issue,798,2020-02-11T19:46:22.000Z,2
632772336,2020-02-11T11:55:30+00:00,crmid:3642628,632772336,callcenter:6,agentid:692,Account Password Help,499,2020-02-11T11:57:56.000Z,8
850838172,2020-02-11T11:07:31+00:00,crmid:7082179,850838172,callcenter:6,agentid:634,Payment Issue,907,2020-02-11T11:08:24.000Z,7
608530322,2020-02-10T05:24:26+00:00,crmid:6887216,608530322,callcenter:3,agentid:366,Payment Issue,627,2020-02-10T05:28:14.000Z,
986581741,2020-02-10T12:42:07+00:00,crmid:5046365,986581741,callcenter:2,agentid:275,Payment Question,878,2020-02-10T12:51:24.000Z,5
877660718,2020-02-09T13:45:50+00:00,crmid:5466724,877660718,callcenter:6,agentid:643,Account Question,474,2020-02-09T13:47:36.000Z,6
647273911,2020-02-09T18:06:30+00:00,crmid:8501611,647273911,callcenter:1,agentid:160,Website Issue,537,2020-02-09T18:09:55.000Z,
506969918,2020-02-11T17:18:54+00:00,crmid:2332539,506969918,callcenter:1,agentid:179,Reservation Change,308,2020-02-11T17:18:39.000Z,3
296661742,2020-02-10T04:10:04+00:00,crmid:6747813,296661742,callcenter:1,agentid:158,Website Issue,663,2020-02-10T03:59:02.000Z,
959272463,2020-02-10T18:48:25+00:00,crmid:1004552,959272463,callcenter:2,agentid:293,Reservation Change,885,2020-02-10T18:56:15.000Z,
569845137,2020-02-09T16:49:00+00:00,crmid:6453922,569845137,callcenter:4,agentid:475,Reservation Change,765,2020-02-09T16:54:02.000Z,1
887555147,2020-02-10T21:41:01+00:00,crmid:5033168,887555147,callcenter:5,agentid:544,Reservation Cancel,416,2020-02-10T21:26:42.000Z,8
364506114,2020-02-10T00:14:03+00:00,crmid:3835436,364506114,callcenter:5,agentid:539,Account Password Help,797,2020-02-10T00:20:24.000Z,3
504893183,2020-02-10T17:52:24+00:00,crmid:1477631,504893183,callcenter:3,agentid:324,Payment Question,270,2020-02-10T17:49:49.000Z,6
404992169,2020-02-10T07:56:12+00:00,crmid:4801280,404992169,callcenter:1,agentid:153,Website Issue,173,2020-02-10T07:52:56.000Z,4
125434925,2020-02-10T10:38:33+00:00,crmid:1836284,125434925,callcenter:4,agentid:454,Website Issue,371,2020-02-10T10:27:54.000Z,
927076000,2020-02-10T11:48:27+00:00,crmid:5687834,927076000,callcenter:5,agentid:575,Payment Question,632,2020-02-10T11:51:31.000Z,2
243336182,2020-02-08T13:03:08+00:00,crmid:5799787,243336182,callcenter:4,agentid:441,Account Password Help,93,2020-02-08T12:58:02.000Z,
686660706,2020-02-10T16:12:00+00:00,crmid:4799586,686660706,callcenter:5,agentid:576,Account Password Help,217,2020-02-10T16:01:25.000Z,6
449204648,2020-02-10T17:43:21+00:00,crmid:9075023,449204648,callcenter:3,agentid:329,Reservation Place Booking,855,2020-02-10T17:50:42.000Z,
460027634,2020-02-10T21:24:59+00:00,crmid:6065712,460027634,callcenter:6,agentid:667,Account Password Help,620,2020-02-10T21:21:33.000Z,
424166337,2020-02-09T03:57:45+00:00,crmid:7752019,424166337,callcenter:5,agentid:584,Payment Issue,704,2020-02-09T04:03:39.000Z,1
415377079,2020-02-09T06:38:27+00:00,crmid:9306412,415377079,callcenter:2,agentid:283,Account Issue,306,2020-02-09T06:37:03.000Z,2
229704986,2020-02-08T23:42:15+00:00,crmid:4677923,229704986,callcenter:6,agentid:663,Account Password Help,568,2020-02-08T23:45:19.000Z,3
439463101,2020-02-10T02:51:06+00:00,crmid:1370399,439463101,callcenter:2,agentid:217,Payment Question,702,2020-02-10T02:56:52.000Z,
442026274,2020-02-10T11:35:41+00:00,crmid:1818406,442026274,callcenter:3,agentid:346,Account Password Help,453,2020-02-10T11:35:52.000Z,1
793397860,2020-02-11T13:15:40+00:00,crmid:2990672,793397860,callcenter:4,agentid:498,Reservation Place Booking,926,2020-02-11T13:09:21.000Z,
534891936,2020-02-10T10:51:23+00:00,crmid:2342619,534891936,callcenter:5,agentid:560,Account Issue,343,2020-02-10T10:51:30.000Z,
455478308,2020-02-08T20:06:58+00:00,crmid:8149931,455478308,callcenter:4,agentid:476,Account Password Help,666,2020-02-08T20:03:42.000Z,7
515600063,2020-02-08T09:06:23+00:00,crmid:5471577,515600063,callcenter:6,agentid:675,Reservation Place Booking,872,2020-02-08T09:13:57.000Z,
625924412,2020-02-09T10:24:07+00:00,crmid:4535500,625924412,callcenter:1,agentid:191,Reservation Change,2189,2020-02-09T10:55:14.000Z,8
870686853,2020-02-10T06:56:55+00:00,crmid:3386822,870686853,callcenter:5,agentid:542,Website Question,742,2020-02-10T07:02:26.000Z,6
714889652,2020-02-09T11:55:48+00:00,crmid:9369764,714889652,callcenter:4,agentid:417,Reservation Place Booking,919,2020-02-09T12:05:54.000Z,
875751615,2020-02-10T16:54:26+00:00,crmid:5607548,875751615,callcenter:2,agentid:287,Account Question,482,2020-02-10T16:55:48.000Z,
792204567,2020-02-08T19:11:22+00:00,crmid:1420282,792204567,callcenter:1,agentid:117,Payment Question,865,2020-02-08T19:20:29.000Z,
255969658,2020-02-11T04:43:07+00:00,crmid:1515861,255969658,callcenter:5,agentid:535,Payment Issue,653,2020-02-11T04:47:37.000Z,4
710911779,2020-02-10T10:50:18+00:00,crmid:8326218,710911779,callcenter:1,agentid:130,Account Password Help,698,2020-02-10T10:55:49.000Z,
909523075,2020-02-10T06:07:12+00:00,crmid:3527340,909523075,callcenter:6,agentid:625,Reservation Place Booking,1061,2020-02-10T06:16:06.000Z,6
185111928,2020-02-09T20:37:44+00:00,crmid:3792484,185111928,callcenter:5,agentid:581,Payment Issue,415,2020-02-09T20:38:14.000Z,5
710698472,2020-02-08T14:41:28+00:00,crmid:4457595,710698472,callcenter:4,agentid:439,Account Issue,2097,2020-02-08T15:09:11.000Z,5
336462529,2020-02-11T10:44:10+00:00,crmid:6089629,336462529,callcenter:3,agentid:337,Account Question,2215,2020-02-11T11:15:54.000Z,
427564465,2020-02-11T05:54:15+00:00,crmid:1008948,427564465,callcenter:3,agentid:365,Website Issue,388,2020-02-11T05:53:49.000Z,6
348612072,2020-02-09T19:17:42+00:00,crmid:1573122,348612072,callcenter:4,agentid:483,Reservation Place Booking,882,2020-02-09T19:17:56.000Z,
719378223,2020-02-11T09:59:53+00:00,crmid:9773357,719378223,callcenter:5,agentid:523,Reservation Place Booking,777,2020-02-11T10:07:29.000Z,
794704427,2020-02-10T17:10:32+00:00,crmid:9705453,794704427,callcenter:1,agentid:154,Reservation Place Booking,1006,2020-02-10T17:21:54.000Z,
485709542,2020-02-10T16:21:54+00:00,crmid:2640100,485709542,callcenter:5,agentid:559,Payment Question,108,2020-02-10T16:09:01.000Z,9
281006419,2020-02-10T23:26:56+00:00,crmid:8528419,281006419,callcenter:4,agentid:443,Account Password Help,430,2020-02-10T23:27:52.000Z,2
310495074,2020-02-10T14:13:58+00:00,crmid:5910880,310495074,callcenter:4,agentid:481,Account Password Help,539,2020-02-10T14:17:06.000Z,4
467086342,2020-02-09T17:17:58+00:00,crmid:9087044,467086342,callcenter:4,agentid:479,Website Issue,505,2020-02-09T17:09:28.000Z,1
801785922,2020-02-08T11:34:11+00:00,crmid:8981565,801785922,callcenter:1,agentid:143,Payment Question,741,2020-02-08T11:32:30.000Z,8
562084782,2020-02-09T14:10:09+00:00,crmid:3257341,562084782,callcenter:3,agentid:383,Payment Issue,456,2020-02-09T14:11:54.000Z,
434299486,2020-02-10T03:56:21+00:00,crmid:9497866,434299486,callcenter:4,agentid:450,Reservation Place Booking,886,2020-02-10T04:02:38.000Z,
810064945,2020-02-10T11:56:33+00:00,crmid:1915251,810064945,callcenter:3,agentid:383,Website Question,462,2020-02-10T11:52:31.000Z,8
345732533,2020-02-11T08:46:35+00:00,crmid:9325986,345732533,callcenter:3,agentid:395,Account Password Help,792,2020-02-11T08:53:03.000Z,8
721335046,2020-02-09T03:07:01+00:00,crmid:9641355,721335046,callcenter:5,agentid:584,Account Password Help,517,2020-02-09T03:12:16.000Z,
440298328,2020-02-10T14:19:40+00:00,crmid:2878234,440298328,callcenter:6,agentid:651,Account Issue,1032,2020-02-10T14:28:08.000Z,
767094239,2020-02-09T17:45:51+00:00,crmid:1385068,767094239,callcenter:6,agentid:656,Website Question,504,2020-02-09T17:47:38.000Z,7
772111062,2020-02-10T08:48:39+00:00,crmid:6222845,772111062,callcenter:6,agentid:632,Account Question,220,2020-02-10T08:45:47.000Z,
720327643,2020-02-09T08:22:29+00:00,crmid:2260246,720327643,callcenter:4,agentid:476,Payment Question,738,2020-02-09T08:11:48.000Z,4
620978205,2020-02-11T00:28:27+00:00,crmid:1538771,620978205,callcenter:2,agentid:277,Payment Question,596,2020-02-11T00:17:49.000Z,
660262896,2020-02-09T22:22:15+00:00,crmid:7750248,660262896,callcenter:3,agentid:329,Reservation Cancel,432,2020-02-09T22:22:45.000Z,9
492013626,2020-02-10T22:25:06+00:00,crmid:1263362,492013626,callcenter:6,agentid:649,Payment Issue,319,2020-02-10T22:24:01.000Z,9
533957033,2020-02-09T04:06:17+00:00,crmid:2173256,533957033,callcenter:5,agentid:586,Website Issue,649,2020-02-09T04:11:09.000Z,8
256639610,2020-02-10T19:46:04+00:00,crmid:3073901,256639610,callcenter:4,agentid:421,Website Issue,537,2020-02-10T19:48:10.000Z,4
237108636,2020-02-11T15:30:28+00:00,crmid:6396251,237108636,callcenter:2,agentid:261,Account Issue,903,2020-02-11T15:41:44.000Z,
950891938,2020-02-09T23:48:48+00:00,crmid:8785880,950891938,callcenter:1,agentid:157,Account Question,308,2020-02-09T23:39:59.000Z,7
722831181,2020-02-10T06:07:48+00:00,crmid:8856116,722831181,callcenter:4,agentid:419,Reservation Place Booking,988,2020-02-10T06:18:57.000Z,6
150513929,2020-02-11T17:23:10+00:00,crmid:6392863,150513929,callcenter:5,agentid:538,Website Issue,429,2020-02-11T17:23:34.000Z,7
418361462,2020-02-10T20:57:33+00:00,crmid:1122564,418361462,callcenter:6,agentid:665,Website Issue,754,2020-02-10T21:04:37.000Z,2
758746817,2020-02-12T00:10:39+00:00,crmid:8831199,758746817,callcenter:6,agentid:689,Reservation Cancel,414,2020-02-12T00:11:03.000Z,1
727657597,2020-02-09T00:49:54+00:00,crmid:8841464,727657597,callcenter:5,agentid:580,Account Issue,330,2020-02-09T00:49:21.000Z,
693870124,2020-02-11T09:53:27+00:00,crmid:4136804,693870124,callcenter:3,agentid:373,Payment Issue,489,2020-02-11T09:45:02.000Z,1
204289175,2020-02-08T16:15:24+00:00,crmid:6297737,204289175,callcenter:2,agentid:290,Reservation Change,735,2020-02-08T16:14:26.000Z,6
528674171,2020-02-09T11:04:44+00:00,crmid:2524947,528674171,callcenter:3,agentid:398,Reservation Place Booking,868,2020-02-09T11:11:57.000Z,
560366653,2020-02-10T19:30:48+00:00,crmid:8390163,560366653,callcenter:4,agentid:416,Payment Question,297,2020-02-10T19:30:18.000Z,1
334166535,2020-02-09T04:10:35+00:00,crmid:5962513,334166535,callcenter:2,agentid:257,Account Issue,386,2020-02-09T04:03:10.000Z,
634838823,2020-02-09T18:36:27+00:00,crmid:2575108,634838823,callcenter:4,agentid:413,Reservation Place Booking,1113,2020-02-09T18:49:40.000Z,1
977516201,2020-02-10T10:08:38+00:00,crmid:1345723,977516201,callcenter:2,agentid:260,Reservation Place Booking,966,2020-02-10T10:08:40.000Z,3
679226432,2020-02-11T11:23:11+00:00,crmid:3381888,679226432,callcenter:3,agentid:382,Reservation Change,156,2020-02-11T11:10:31.000Z,2
449303057,2020-02-10T00:58:07+00:00,crmid:1188167,449303057,callcenter:6,agentid:624,Payment Issue,824,2020-02-10T01:04:39.000Z,9
775954175,2020-02-10T21:52:39+00:00,crmid:2176288,775954175,callcenter:3,agentid:356,Payment Question,536,2020-02-10T21:48:24.000Z,1
995601456,2020-02-10T17:50:03+00:00,crmid:5764419,995601456,callcenter:6,agentid:671,Account Issue,634,2020-02-10T17:54:44.000Z,
905556363,2020-02-09T21:34:15+00:00,crmid:9694828,905556363,callcenter:3,agentid:324,Account Question,565,2020-02-09T21:25:54.000Z,
170465219,2020-02-11T16:30:48+00:00,crmid:1067923,170465219,callcenter:5,agentid:593,Payment Issue,539,2020-02-11T16:21:38.000Z,2
177062472,2020-02-11T10:18:57+00:00,crmid:4676668,177062472,callcenter:4,agentid:477,Payment Issue,611,2020-02-11T10:23:02.000Z,
236931372,2020-02-11T13:25:15+00:00,crmid:4816200,236931372,callcenter:5,agentid:585,Account Issue,379,2020-02-11T13:24:46.000Z,2
464426865,2020-02-09T17:36:02+00:00,crmid:2217241,464426865,callcenter:2,agentid:268,Account Issue,691,2020-02-09T17:33:08.000Z,5
851468889,2020-02-09T19:59:48+00:00,crmid:9701500,851468889,callcenter:4,agentid:475,Reservation Cancel,382,2020-02-09T19:58:37.000Z,
923080848,2020-02-10T21:07:54+00:00,crmid:6735799,923080848,callcenter:5,agentid:515,Reservation Change,417,2020-02-10T21:09:08.000Z,
325170066,2020-02-11T23:59:25+00:00,crmid:9488081,325170066,callcenter:4,agentid:479,Payment Issue,558,2020-02-12T00:00:19.000Z,3
368679661,2020-02-11T11:13:09+00:00,crmid:7663789,368679661,callcenter:4,agentid:455,Account Issue,577,2020-02-11T11:16:41.000Z,9
419086007,2020-02-10T11:47:39+00:00,crmid:2506614,419086007,callcenter:3,agentid:334,Reservation Cancel,400,2020-02-10T11:46:21.000Z,5
368272302,2020-02-10T00:26:32+00:00,crmid:4301105,368272302,callcenter:6,agentid:680,Payment Issue,1715,2020-02-10T00:47:28.000Z,9
166767590,2020-02-11T05:45:04+00:00,crmid:4268801,166767590,callcenter:4,agentid:484,Account Password Help,778,2020-02-11T05:50:54.000Z,
885731039,2020-02-11T17:13:16+00:00,crmid:2429716,885731039,callcenter:3,agentid:324,Payment Question,384,2020-02-11T17:15:24.000Z,2
724066270,2020-02-09T06:45:22+00:00,crmid:8558760,724066270,callcenter:1,agentid:138,Website Issue,565,2020-02-09T06:36:11.000Z,
916317500,2020-02-09T11:05:49+00:00,crmid:9730746,916317500,callcenter:3,agentid:355,Reservation Change,737,2020-02-09T11:12:55.000Z,8
303592985,2020-02-10T05:17:42+00:00,crmid:2791550,303592985,callcenter:4,agentid:485,Payment Issue,616,2020-02-10T05:22:26.000Z,
993103719,2020-02-11T12:06:56+00:00,crmid:8874798,993103719,callcenter:6,agentid:655,Payment Question,978,2020-02-11T12:16:41.000Z,5
